Gender,Age,Height,Weight,BMI,BMIcase
Female,51,180.7860988,104.2826634,31.90671172,severe obese
Male,36,174.380205,101.3181886,33.31908367,obese
Male,24,182.5680831,85.51536226,25.65632382,over weight
Male,29,192.7435139,77.64787457,20.90114257,normal
Female,49,177.032734,61.57660145,19.64755725,normal
Female,27,180.7856096,73.71326143,22.55370578,normal
Male,18,187.4721448,94.20500263,26.80405311,over weight
Male,21,173.0283821,86.67891377,28.95201308,over weight
Female,28,163.1678568,80.23984219,30.13844545,severe obese
Female,62,144.4009643,62.64253155,30.04201878,obese
Male,24,186.068865,90.31539285,26.08641255,over weight
Male,50,196.6894933,81.25882258,21.00429949,normal
Female,58,159.1265757,70.94415303,28.01761568,over weight
Female,47,168.7952931,93.84136065,32.93621067,obese
Female,20,168.8824021,88.19015292,30.92084123,severe obese
Female,50,170.4406792,62.5215812,21.52204032,normal
Male,25,175.9842665,67.71939206,21.86579971,normal
Male,63,186.9627289,72.35836544,20.70039683,normal
Male,39,193.8884475,56.81586346,15.11352417,sever thinness
Female,45,176.9485023,52.59429696,16.79750859,moderate thinness
Female,25,167.511306,72.68502027,25.90339372,over weight
Male,41,173.4720838,59.08880859,19.63568438,normal
Female,63,169.7027522,98.42667553,34.1770871,severe obese
Female,56,171.6655314,89.26104776,30.28975607,obese
Female,18,168.0479049,93.58897246,33.14045559,severe obese
Male,41,194.6685152,104.7798214,27.64943243,over weight
Male,37,176.8068281,51.55469628,16.49188002,moderate thinness
Male,18,175.6927636,59.87091624,19.39582048,normal
Male,36,194.3331775,78.08570226,20.67652813,normal
Male,32,184.2339257,63.3461256,18.66297374,normal
Female,35,166.4784569,88.7363898,32.01737129,obese
Male,59,185.8964752,104.5692655,30.25949999,obese
Male,50,195.730854,90.40907471,23.59899141,normal
Female,55,176.3839489,103.8340762,33.37503889,severe obese
Female,42,146.865583,63.16132927,29.28270511,over weight
Male,48,197.2305935,84.29128374,21.66876228,normal
Male,43,171.4400201,73.51226114,25.01124804,over weight
Male,59,181.134807,103.9749236,31.69018573,obese
Male,18,178.8238206,81.80101554,25.58043683,over weight
Male,34,191.2683078,74.45653377,20.35245407,normal
Female,26,182.3750328,99.60586918,29.94705798,over weight
Male,53,196.5670779,105.6191928,27.33513863,over weight
Female,36,171.37237,50.34937607,17.144013,mild thinness
Female,20,142.6811218,56.58198979,27.79362448,over weight
Male,64,188.8335293,66.22273838,18.57158264,normal
Male,50,179.3807717,87.78684999,27.28209328,over weight
Male,46,196.8913481,52.02371058,13.4198623,sever thinness
Female,40,164.7629998,51.42406307,18.94292355,normal
Male,46,190.8977781,50.58011478,13.87963557,sever thinness
Male,53,190.453114,105.4699658,29.07720439,over weight
Female,64,180.9325322,98.25309415,30.01324224,severe obese
Female,59,165.3376978,73.27857167,26.8060747,over weight
Male,40,172.4787309,95.62567204,32.14425795,obese
Female,64,181.4943519,102.063475,30.98447362,severe obese
Male,18,180.8921422,67.49989975,20.62831356,normal
Male,28,192.42885,102.8152519,27.76624652,over weight
Female,26,177.1319108,106.697185,34.00629722,severe obese
Female,45,182.0588875,108.4739487,32.72665969,severe obese
Female,38,175.5521846,89.31739786,28.9816819,severe obese
Female,24,143.6005643,66.80037911,32.39415337,obese
Male,54,194.2077489,63.88795753,16.93892696,moderate thinness
Female,55,165.4793678,77.35635008,28.24933728,over weight
Female,30,157.1562999,84.37690122,34.16331313,obese
Male,55,184.0631444,61.51564279,18.15732605,mild thinness
Male,24,179.029989,92.6423875,28.90401467,over weight
Male,31,188.4427948,82.65364705,23.27571058,normal
Female,21,142.9083338,66.75730216,32.68764751,obese
Female,35,179.450278,109.8483848,34.11186031,obese
Male,63,175.3030671,64.2480635,20.9064846,normal
Male,53,195.7719494,106.5555592,27.80194512,over weight
Male,60,186.9990735,82.81497183,23.68263104,normal
Female,36,158.9177398,82.94747874,32.84418053,obese
Male,33,176.7553163,99.00192736,31.68828092,obese
Female,65,165.5807524,59.92560863,21.85711061,normal
Female,61,177.9013885,65.94151725,20.83532409,normal
Male,39,192.1381793,86.83193752,23.52080329,normal
Female,57,150.5315676,69.96588385,30.87671977,obese
Female,43,179.9910003,70.78935137,21.85075018,normal
Female,58,164.7937791,63.31434631,23.31419909,normal
Female,21,182.2753107,55.43583894,16.68533498,moderate thinness
Female,34,158.9247765,58.82110553,23.28895298,normal
Female,21,173.5575963,77.52654566,25.73731159,over weight
Male,23,188.6478945,97.56422703,27.4149011,over weight
Female,36,179.2129156,71.34857607,22.21501953,normal
Female,35,173.1445764,102.7157917,34.26253036,severe obese
Female,28,155.3486257,83.4996233,34.59948903,obese
Female,53,161.5993144,89.6345538,34.32388461,obese
Male,56,175.2429782,72.32507807,23.55090826,normal
Male,25,174.1399235,91.21624663,30.07983843,obese
Female,48,146.6717069,71.64639775,33.30440409,obese
Female,27,181.5603842,74.04778763,22.4631109,normal
Male,31,174.5185166,80.8177969,26.53529877,over weight
Male,55,190.8505455,55.29701512,15.18150678,sever thinness
Male,46,180.2513791,59.54270239,18.32615473,mild thinness
Male,35,195.8583754,86.95685385,22.66832981,normal
Male,30,189.2047965,53.26979107,14.88047208,sever thinness
Female,29,166.0297651,77.92332062,28.26803004,over weight
Female,45,165.2514345,92.32680409,33.8093893,severe obese
Male,41,179.8488675,82.14786384,25.39690881,over weight
Female,60,173.872682,105.1855008,34.79310381,obese
Female,20,177.4419524,105.718828,33.57683257,severe obese
Male,62,170.521503,65.86236075,22.65056239,normal
Male,60,185.20646,51.60564572,15.04474929,sever thinness
Male,43,197.5475664,100.0887141,25.64730532,over weight
Male,58,194.3013994,103.614449,27.4453305,over weight
Male,31,183.2277609,86.26094551,25.69399678,over weight
Male,39,191.9356563,108.9874227,29.58455618,over weight
Female,43,177.7860525,92.62353817,29.3039384,severe obese
Male,51,177.5250551,68.7386653,21.81131163,normal
Male,62,193.5128602,84.64528902,22.60388703,normal
Female,56,180.7476736,63.85656212,19.54609931,normal
Male,33,186.3827159,59.59172976,17.15436792,mild thinness
Male,39,187.5153944,107.4729639,30.56506832,obese
Male,29,185.1726833,57.21729887,16.68681734,moderate thinness
Male,35,197.815283,58.38411078,14.92021175,sever thinness
Male,53,180.5352783,93.10006569,28.56444748,over weight
Female,35,139.2641226,50.3158371,25.94335915,over weight
Female,24,156.067672,78.47882234,32.22007693,severe obese
Female,58,163.8862374,53.6309745,19.96782304,normal
Female,43,161.6655858,65.97006726,25.24130276,over weight
Female,61,173.0494656,84.92656223,28.3597906,over weight
Female,50,158.5539745,71.66318402,28.50636451,over weight
Female,60,161.1871684,73.2607449,28.19748655,over weight
Female,49,178.4809441,79.1208711,24.83746975,normal
Male,24,187.1533506,54.4710604,15.55144027,sever thinness
Male,31,196.9526552,61.87497451,15.95112626,sever thinness
Male,45,175.4881694,73.55778279,23.88542332,normal
Male,49,186.0693611,95.96708145,27.71868063,over weight
Male,32,183.2801956,56.89827001,16.93822832,moderate thinness
Male,42,185.5710122,108.6783895,31.55897727,obese
Female,23,179.9949391,84.89680449,26.20419092,over weight
Male,40,197.1890605,74.34458942,19.11981701,normal
Female,63,171.6272167,63.6590577,21.61164808,normal
Female,63,175.6021552,85.50022967,27.72730105,over weight
Male,25,195.5701742,66.52320179,17.39273574,mild thinness
Male,57,197.1374562,88.08091582,22.66436341,normal
Female,33,181.4812769,106.0887268,32.21110212,severe obese
Male,31,187.5903887,100.410328,28.53364273,over weight
Female,25,145.3146838,60.76914438,28.77823263,over weight
Female,30,180.128695,82.43854999,25.40765238,severe obese
Female,26,166.6287415,61.78670294,22.25333943,normal
Male,20,170.2283767,99.1446067,34.21410461,obese
Female,65,159.7805052,56.31477688,22.05843963,normal
Male,35,179.8434753,73.79369616,22.81549477,normal
Male,36,182.3319363,60.0822723,18.07260936,mild thinness
Male,35,197.6678255,96.7148495,24.75262092,normal
Female,51,182.295982,73.38667105,22.08325031,severe obese
Female,41,180.230438,98.72382804,30.39244997,obese
Male,50,170.7809704,95.82281488,32.85412994,obese
Female,32,171.7482143,62.69604199,21.25473349,normal
Male,61,196.5364996,50.50581433,13.07539881,sever thinness
Male,20,194.159722,56.46189829,14.97742634,sever thinness
Female,64,179.0124785,95.11135891,29.6801284,over weight
Female,48,141.1051362,56.39866747,28.32586614,over weight
Male,49,182.196273,79.46215342,23.93764118,normal
Female,26,174.3800294,93.26942743,30.67226286,severe obese
Male,46,195.1518776,77.76933794,20.42033835,normal
Female,54,169.9057716,56.46502506,19.5597483,normal
Male,25,180.9174649,68.53111884,20.93759693,normal
Male,42,177.2723494,108.6367501,34.56963261,obese
Female,24,156.3309543,72.95086383,29.84973507,over weight
Male,47,170.2583761,70.73056256,24.40001754,normal
Female,18,177.4200406,107.705005,34.21610235,severe obese
Female,51,173.5498466,104.0132159,34.533457,obese
Male,62,188.3191455,58.7507844,16.56626939,moderate thinness
Male,30,187.5361097,103.7284162,29.49361054,over weight
Female,18,144.1180324,61.32460586,29.52555822,over weight
Male,40,180.6420852,69.59772181,21.32834456,normal
Female,53,160.9075118,80.1496563,30.95629852,obese
Female,34,146.9317557,73.53625701,34.06200311,obese
Female,22,180.480533,63.30782366,19.4355419,normal
Female,47,164.5511459,86.4978346,31.94503832,obese
Female,21,179.6169407,65.77125948,20.38644821,normal
Female,32,172.5998412,89.35156567,29.99310191,over weight
Female,41,144.1729715,52.82398662,25.41344112,over weight
Male,53,182.353453,54.10122965,16.26968533,moderate thinness
Male,65,180.8382837,109.9886348,33.63311238,obese
Female,20,180.0273605,53.1135168,16.3880783,moderate thinness
Male,44,171.7341909,67.08200343,22.74534287,normal
Male,56,174.3638026,75.17576071,24.72664353,normal
Female,57,145.826643,52.21297646,24.55300742,normal
Male,39,177.0936696,50.93779323,16.24179602,moderate thinness
Male,33,191.2913529,100.9749362,27.59452419,over weight
Female,50,181.8683798,53.79819135,16.2649705,moderate thinness
Female,58,158.1771097,63.43724798,25.35461749,over weight
Female,63,169.200594,51.18905471,17.88023996,mild thinness
Female,41,164.9597536,81.57453523,29.97772073,over weight
Male,19,189.5247597,108.5765731,30.22763858,obese
Male,61,174.0002968,90.06114154,29.74660931,over weight
Female,56,149.2167695,53.98535095,24.24603135,normal
Male,53,174.1043568,51.54436388,17.00442324,mild thinness
Female,48,173.7010214,96.56557074,32.00498053,obese
Male,62,173.5608602,93.46558335,31.02759635,obese
Male,59,172.0654631,62.63472312,21.15571689,normal
Female,25,182.6129895,61.5017157,18.44267439,mild thinness
Female,26,161.2303518,84.14016948,32.3675464,obese
Female,18,166.8412569,79.74262052,28.6472935,over weight
Female,47,177.5166066,104.2008886,33.0668974,severe obese
Female,37,177.8830565,67.67310669,21.38685612,normal
Male,45,191.4518066,87.33919685,23.8281462,normal
Female,28,153.3855244,71.33925512,30.32213798,obese
Male,24,186.2013516,81.32735663,23.45692064,normal
Male,57,189.7609943,77.44508814,21.50700736,normal
Female,52,157.3477145,50.10368093,20.23712222,normal
Female,41,154.688335,52.10238436,21.77421308,normal
Male,45,192.3246802,52.09814263,14.08484924,sever thinness
Female,37,164.2782541,78.87237028,29.22568743,severe obese
Female,64,162.5196802,85.63448617,32.4217743,severe obese
Female,33,155.6422556,82.25064367,33.95347846,severe obese
Male,62,195.3782779,77.88446289,20.40319942,normal
Male,39,186.8891523,66.02251925,18.90270269,normal
Female,58,176.0990567,104.5787418,33.72324463,severe obese
Male,54,195.4884562,54.47869606,14.25556617,sever thinness
Female,47,154.8007976,52.05316603,21.72204763,normal
Female,27,179.3173796,107.942996,33.56987316,obese
Female,38,177.8174701,53.61245542,16.95574374,moderate thinness
Male,33,195.1245722,55.473243,14.57000256,sever thinness
Female,34,157.8178943,73.01571593,29.31594233,over weight
Male,45,172.9712708,92.24984438,30.8331354,obese
Female,32,158.2978649,83.60902335,33.36591477,obese
Male,51,185.6439716,86.41445748,25.07406259,over weight
Female,24,176.5332184,106.366304,34.13117119,severe obese
Male,39,175.4143487,79.55307321,25.85393967,over weight
Male,39,171.8950652,78.95643061,26.72149112,over weight
Male,41,193.3213463,68.05808867,18.21042689,mild thinness
Female,21,166.6410723,51.09720641,18.40064531,mild thinness
Female,41,170.8581284,59.24677659,20.29520476,normal
Female,47,154.1765567,82.67278286,34.77970329,obese
Male,24,177.5482481,105.5960474,33.49769156,severe obese
Male,38,192.7391975,50.20298157,13.51417125,sever thinness
Female,58,181.3888239,97.52118402,29.63998063,over weight
Female,61,175.4759525,80.28603561,26.07382803,over weight
Female,58,173.7933858,93.36025524,30.90975354,severe obese
Male,36,176.5544953,85.13679949,27.31239349,over weight
Male,62,175.81729,64.09122901,20.73363439,normal
Male,60,190.6513925,65.90412549,18.13145425,mild thinness
Female,41,181.1322339,109.8527241,33.48261308,severe obese
Male,41,197.8040127,60.64616539,15.50005184,sever thinness
Male,19,171.921935,93.97655197,31.79486062,obese
Male,24,183.3937127,93.34403419,27.75349497,over weight
Female,19,163.2529451,71.54886222,26.84606779,over weight
Female,32,178.6511482,93.15052527,29.18593996,over weight
Male,22,175.3714158,70.26255722,22.84579816,normal
Female,60,166.5385325,63.90523112,23.04129812,normal
Male,63,197.7106406,92.77235665,23.73332042,normal
Female,24,158.4219172,58.07095174,23.1381384,normal
Male,37,180.3975273,72.62545928,22.31658469,normal
Female,53,150.9243045,63.27454046,27.77861786,over weight
Female,41,166.5231512,84.9415895,30.63170298,severe obese
Female,52,164.0593376,91.60614124,34.03475917,severe obese
Female,45,179.4894106,93.02722736,28.87569288,severe obese
Male,31,181.2204936,97.34065333,29.64009826,over weight
Male,43,178.29094,82.64893121,26.00031997,over weight
Female,50,179.4078013,62.64908998,19.46400105,normal
Male,63,182.2224427,106.940154,32.20602139,severe obese
Male,36,171.2258328,72.47396884,24.71971564,normal
Male,39,187.3918169,87.42128863,24.89521951,normal
Male,60,177.9825193,109.2566285,34.4899921,obese
Female,21,150.8471697,66.88546566,29.39391426,over weight
Female,59,160.6427416,81.36926632,31.53103202,severe obese
Female,65,139.6704145,66.56748124,34.12347729,obese
Male,21,188.5852468,98.61727353,27.72921419,over weight
Male,54,193.4235634,96.50432549,25.79455379,over weight
Female,28,155.9261533,81.81351044,33.65015721,severe obese
Female,42,181.572499,55.0270074,16.69074619,moderate thinness
Female,24,175.3010451,91.54327782,29.78910453,over weight
Male,23,184.539094,68.36086507,20.07385496,normal
Female,39,149.2465334,75.04990994,33.69315427,obese
Female,54,175.5743017,95.78016851,31.07089026,severe obese
Male,26,191.7244856,80.60845889,21.92933468,normal
Male,51,190.566009,67.48133136,18.58201322,normal
Female,65,171.7884257,101.145053,34.27337296,severe obese
Female,31,180.8937326,95.16932009,29.08371807,severe obese
Male,30,170.7105662,59.79602079,20.51877733,normal
Female,22,162.6213108,53.48830931,20.22571839,normal
Male,62,195.3125391,98.45381099,25.80906551,over weight
Male,18,178.2096073,105.5655533,33.23992242,obese
Female,28,161.2276658,60.38930722,23.23169592,normal
Female,59,168.704058,79.57525947,27.95934575,severe obese
Female,32,173.7858327,95.44188812,31.6016882,obese
Male,22,190.1286837,89.61693793,24.79104409,normal
Female,28,155.1916863,81.77539793,33.95359481,obese
Female,19,167.0111407,93.57374279,33.54772822,severe obese
Female,54,181.313792,100.4368157,30.55140968,severe obese
Female,37,181.7981577,101.2180688,30.6252111,obese
Male,56,183.0301143,108.4826982,32.38287299,obese
Male,21,182.2136807,95.12733808,28.65123734,over weight
Male,24,185.7993085,52.97347751,15.34512028,sever thinness
Female,48,167.4145647,77.1641759,27.53146022,over weight
Female,26,146.7532793,53.70670012,24.93749578,normal
Female,52,148.893647,55.83086585,25.18384443,over weight
Female,55,177.7824572,108.3548821,34.28235713,severe obese
Female,46,171.8146852,93.77429625,31.76605269,obese
Female,50,178.4174196,93.86741278,29.487662,severe obese
Male,21,187.667604,109.4542086,31.07805615,obese
Female,60,165.5341539,53.73390955,19.60980221,normal
Female,60,157.920602,52.09696383,20.88982644,normal
Female,55,173.7803597,72.65043636,24.05674383,normal
Female,46,163.2219479,66.44214186,24.93942932,normal
Female,33,146.8377945,75.15726968,34.85742397,obese
Male,34,187.8352525,90.20854179,25.56780566,over weight
Female,28,165.5005877,88.57640259,32.33843193,severe obese
